CNYRUB_TOM;D;20210401;000000;11.5235000;11.6300000;11.4966000;11.6060000
CNYRUB_TOM;D;20210402;000000;11.9399000;11.9399000;11.5001000;11.6400000
CNYRUB_TOM;D;20210405;000000;11.3501000;11.9299000;11.3501000;11.6534000
CNYRUB_TOM;D;20210406;000000;11.6479000;11.8181000;11.6320000;11.8020000
CNYRUB_TOM;D;20210407;000000;11.7101000;11.9243000;11.7101000;11.7500000
CNYRUB_TOM;D;20210408;000000;11.7485000;11.7992000;11.6871000;11.7235000
CNYRUB_TOM;D;20210409;000000;11.7210000;11.8144000;11.7210000;11.7935000
CNYRUB_TOM;D;20210412;000000;11.8324000;11.8548000;11.7721000;11.8120000
CNYRUB_TOM;D;20210413;000000;11.7001000;11.8279000;11.5900000;11.6155000
CNYRUB_TOM;D;20210414;000000;11.6094000;11.6350000;11.5356000;11.6080000
CNYRUB_TOM;D;20210415;000000;11.6300000;11.8600000;11.6300000;11.7000000
CNYRUB_TOM;D;20210416;000000;11.6711000;11.7149000;11.5494000;11.6110000
CNYRUB_TOM;D;20210419;000000;11.9400000;11.9400000;11.6305000;11.7269000
CNYRUB_TOM;D;20210420;000000;11.7395000;11.8538000;11.7000000;11.8145000
CNYRUB_TOM;D;20210421;000000;11.8381000;11.8602000;11.7530000;11.7960000
CNYRUB_TOM;D;20210422;000000;11.8080000;11.8380000;11.5975000;11.6160000
CNYRUB_TOM;D;20210423;000000;11.6311000;11.6381000;11.5137000;11.5600000
CNYRUB_TOM;D;20210426;000000;11.8449000;11.8449000;11.5141000;11.5900000
CNYRUB_TOM;D;20210427;000000;11.5676000;11.5982000;11.5416000;11.5660000
CNYRUB_TOM;D;20210428;000000;11.5624000;11.5709000;11.4900000;11.4950000
CNYRUB_TOM;D;20210429;000000;11.4999000;11.5664000;11.4836000;11.5435000
CNYRUB_TOM;D;20210430;000000;11.5899000;11.6310000;11.5001000;11.6200000
CNYRUB_TOM;D;20210504;000000;11.5300000;11.6300000;11.5271000;11.5540000
CNYRUB_TOM;D;20210505;000000;11.5286000;11.5525000;11.4992000;11.5415000
CNYRUB_TOM;D;20210506;000000;11.5594000;11.5634000;11.4761000;11.4844000
CNYRUB_TOM;D;20210507;000000;11.5029000;11.5242000;11.4600000;11.5015000
CNYRUB_TOM;D;20210510;000000;11.4800000;11.5760000;11.4500000;11.5741000
CNYRUB_TOM;D;20210511;000000;11.5799000;11.5829000;11.5041000;11.5284000
CNYRUB_TOM;D;20210512;000000;11.5251000;11.5679000;11.4861000;11.5600000
CNYRUB_TOM;D;20210513;000000;11.5480000;11.5499000;11.4551000;11.4850000
CNYRUB_TOM;D;20210514;000000;11.5004000;11.5119000;11.4580000;11.4909000
CNYRUB_TOM;D;20210517;000000;11.4974000;11.5035000;11.4460000;11.4600000
CNYRUB_TOM;D;20210518;000000;11.4769000;11.5050000;11.4580000;11.4640000
CNYRUB_TOM;D;20210519;000000;11.4744000;11.4856000;11.4397000;11.4600000
CNYRUB_TOM;D;20210520;000000;11.4709000;11.4709000;11.4201000;11.4380000
CNYRUB_TOM;D;20210521;000000;11.4238000;11.4499000;11.4082000;11.4418000
CNYRUB_TOM;D;20210524;000000;11.4426000;11.5014000;11.4300000;11.4680000
CNYRUB_TOM;D;20210525;000000;11.4734000;11.4860000;11.4400000;11.4679000
CNYRUB_TOM;D;20210526;000000;11.5000000;11.5497000;11.4775000;11.5135000
CNYRUB_TOM;D;20210527;000000;11.5290000;11.5490000;11.5060000;11.5350000
CNYRUB_TOM;D;20210528;000000;11.5699000;11.5700000;11.4801000;11.5040000
CNYRUB_TOM;D;20210531;000000;11.4601000;11.5430000;11.4601000;11.5161000
CNYRUB_TOM;D;20210601;000000;11.5176000;11.5420000;11.4756000;11.5130000
CNYRUB_TOM;D;20210602;000000;11.5206000;11.5380000;11.4600000;11.4610000
CNYRUB_TOM;D;20210603;000000;11.4500000;11.4775000;11.4350000;11.4480000
CNYRUB_TOM;D;20210604;000000;11.4460000;11.4989000;11.3880000;11.4005000
CNYRUB_TOM;D;20210607;000000;11.3880000;11.4192000;11.3800000;11.4100000
CNYRUB_TOM;D;20210608;000000;11.6833000;11.6833000;11.1238000;11.3040000
CNYRUB_TOM;D;20210609;000000;11.3040000;11.3300000;11.2666000;11.3280000
CNYRUB_TOM;D;20210610;000000;11.3649000;11.3649000;11.2260000;11.2400000
CNYRUB_TOM;D;20210611;000000;11.2515000;11.2959000;11.2000000;11.2800000
CNYRUB_TOM;D;20210614;000000;11.5197000;11.5197000;11.2400000;11.2605000
CNYRUB_TOM;D;20210615;000000;11.2999000;11.2999000;11.2047000;11.2740000
CNYRUB_TOM;D;20210616;000000;11.4916000;11.4916000;11.2100000;11.2850000
CNYRUB_TOM;D;20210617;000000;11.2839000;11.3065000;11.1831000;11.2000000
CNYRUB_TOM;D;20210618;000000;11.2234000;11.2879000;11.1857000;11.2600000
CNYRUB_TOM;D;20210621;000000;11.2151000;11.3219000;11.2151000;11.3200000
CNYRUB_TOM;D;20210622;000000;11.2881000;11.3065000;11.2411000;11.2435000
CNYRUB_TOM;D;20210623;000000;11.2379000;11.2444000;11.1773000;11.2190000
CNYRUB_TOM;D;20210624;000000;11.2055000;11.2145000;11.1456000;11.1740000
CNYRUB_TOM;D;20210625;000000;11.1826000;11.1900000;11.1616000;11.1844000
CNYRUB_TOM;D;20210628;000000;11.1759000;11.1849000;11.1616000;11.1617000
CNYRUB_TOM;D;20210629;000000;11.1721000;11.2799000;11.1721000;11.2700000
CNYRUB_TOM;D;20210630;000000;11.0625000;11.3306000;11.0625000;11.3259000
CNYRUB_TOM;D;20210701;000000;11.3090000;11.3619000;11.2637000;11.3485000
CNYRUB_TOM;D;20210702;000000;11.3001000;11.3799000;11.3000000;11.3155000
CNYRUB_TOM;D;20210705;000000;11.3414000;11.3845000;11.3350000;11.3670000
CNYRUB_TOM;D;20210706;000000;11.3589000;11.5310000;11.3218000;11.4930000
CNYRUB_TOM;D;20210707;000000;11.4944000;11.5650000;11.4390000;11.5420000
CNYRUB_TOM;D;20210708;000000;11.5165000;11.6114000;11.4860000;11.5151000
CNYRUB_TOM;D;20210709;000000;11.5149000;11.5229000;11.4378000;11.4750000
CNYRUB_TOM;D;20210712;000000;11.2427000;11.5470000;11.2427000;11.4925000
CNYRUB_TOM;D;20210713;000000;11.4841000;11.4928000;11.4273000;11.4685000
CNYRUB_TOM;D;20210714;000000;11.4375000;11.7186000;11.4272000;11.4741000
CNYRUB_TOM;D;20210715;000000;11.4790000;11.5199000;11.4668000;11.5157000
CNYRUB_TOM;D;20210716;000000;11.5039000;11.5039000;11.4171000;11.4400000
CNYRUB_TOM;D;20210719;000000;11.4479000;11.5158000;11.4396000;11.5000000
CNYRUB_TOM;D;20210720;000000;11.5029000;11.5100000;11.4541000;11.4675000
CNYRUB_TOM;D;20210721;000000;11.4781000;11.5103000;11.4336000;11.4480000
CNYRUB_TOM;D;20210722;000000;11.4321000;11.4494000;11.3741000;11.3845000
CNYRUB_TOM;D;20210723;000000;11.3874000;11.4020000;11.3470000;11.3940000
CNYRUB_TOM;D;20210726;000000;11.3781000;11.4495000;11.3555000;11.3640000
CNYRUB_TOM;D;20210727;000000;11.3746000;11.3939000;11.2900000;11.2980000
CNYRUB_TOM;D;20210728;000000;11.3139000;11.3520000;11.2849000;11.3360000
CNYRUB_TOM;D;20210729;000000;11.3470000;11.3530000;11.3051000;11.3230000
CNYRUB_TOM;D;20210730;000000;11.3280000;11.3620000;11.2550000;11.3086000
CNYRUB_TOM;D;20210802;000000;11.3221000;11.3274000;11.2500000;11.2960000
CNYRUB_TOM;D;20210803;000000;11.3059000;11.3200000;11.2650000;11.2830000
CNYRUB_TOM;D;20210804;000000;11.2904000;11.3400000;11.2655000;11.3325000
CNYRUB_TOM;D;20210805;000000;11.3075000;11.3423000;11.3071000;11.3100000
CNYRUB_TOM;D;20210806;000000;11.3141000;11.3400000;11.2965000;11.3400000
CNYRUB_TOM;D;20210809;000000;11.3561000;11.3664000;11.3300000;11.3641000
CNYRUB_TOM;D;20210810;000000;11.3639000;11.4149000;11.3445000;11.3923000
CNYRUB_TOM;D;20210811;000000;11.3941000;11.4260000;11.3241000;11.3241000
CNYRUB_TOM;D;20210812;000000;11.3314000;11.3757000;11.3280000;11.3650000
CNYRUB_TOM;D;20210813;000000;11.3586000;11.3719000;11.2950000;11.3049000
CNYRUB_TOM;D;20210816;000000;11.3182000;11.3459000;11.3100000;11.3100000
CNYRUB_TOM;D;20210817;000000;11.3199000;11.3440000;11.3140000;11.3440000
CNYRUB_TOM;D;20210818;000000;11.3389000;11.3900000;11.3140000;11.3885000
CNYRUB_TOM;D;20210819;000000;11.3874000;11.4400000;11.3696000;11.4180000
CNYRUB_TOM;D;20210820;000000;11.4019000;11.4673000;11.3900000;11.4301000
CNYRUB_TOM;D;20210823;000000;11.4121000;11.4500000;11.3849000;11.4494000
CNYRUB_TOM;D;20210824;000000;11.4325000;11.4325000;11.3900000;11.3940000
CNYRUB_TOM;D;20210825;000000;11.3921000;11.4489000;11.3814000;11.4350000
CNYRUB_TOM;D;20210826;000000;11.4151000;11.4904000;11.4103000;11.4480000
CNYRUB_TOM;D;20210827;000000;11.4524000;11.4524000;11.3790000;11.3894000
CNYRUB_TOM;D;20210830;000000;11.3669000;11.3962000;11.3600000;11.3720000
CNYRUB_TOM;D;20210831;000000;11.3650000;11.3739000;11.3380000;11.3451000
CNYRUB_TOM;D;20210901;000000;11.3514000;11.3514000;11.2916000;11.3150000
CNYRUB_TOM;D;20210902;000000;11.3159000;11.3209000;11.2750000;11.3110000
CNYRUB_TOM;D;20210903;000000;11.2994000;11.3230000;11.2756000;11.3030000
CNYRUB_TOM;D;20210906;000000;11.2921000;11.3279000;11.2921000;11.3220000
CNYRUB_TOM;D;20210907;000000;11.3144000;11.3539000;11.3050000;11.3475000
CNYRUB_TOM;D;20210908;000000;11.3609000;11.3865000;11.3300000;11.3300000
CNYRUB_TOM;D;20210909;000000;11.3379000;11.3454000;11.2920000;11.3160000
CNYRUB_TOM;D;20210910;000000;11.3109000;11.3660000;11.3020000;11.3650000
CNYRUB_TOM;D;20210913;000000;11.3320000;11.3514000;11.2800000;11.2800000
CNYRUB_TOM;D;20210914;000000;11.2750000;11.3400000;11.2700000;11.3300000
CNYRUB_TOM;D;20210915;000000;11.3229000;11.3456000;11.2420000;11.2500000
CNYRUB_TOM;D;20210916;000000;11.2459000;11.2669000;11.2272000;11.2400000
CNYRUB_TOM;D;20210917;000000;11.2650000;11.2800000;11.2201000;11.2615000
CNYRUB_TOM;D;20210920;000000;11.2675000;11.3570000;11.2656000;11.3315000
CNYRUB_TOM;D;20210921;000000;11.3300000;11.3305000;11.2592000;11.2799000
CNYRUB_TOM;D;20210922;000000;11.2600000;11.3000000;11.2450000;11.3000000
CNYRUB_TOM;D;20210923;000000;11.2350000;11.2817000;11.2350000;11.2700000
CNYRUB_TOM;D;20210924;000000;11.5173000;11.5173000;11.2550000;11.2550000
CNYRUB_TOM;D;20210927;000000;11.1957000;11.2575000;11.1957000;11.2355000
CNYRUB_TOM;D;20210928;000000;11.2218000;11.2900000;11.2120000;11.2580000
CNYRUB_TOM;D;20210929;000000;11.2618000;11.2750000;11.2380000;11.2575000
CNYRUB_TOM;D;20210930;000000;11.2635000;11.3095000;11.2400000;11.2980000
CNYRUB_TOM;D;20211001;000000;11.3059000;11.3850000;11.2941000;11.3225000
CNYRUB_TOM;D;20211004;000000;11.3000000;11.3229000;11.2400000;11.2545000
CNYRUB_TOM;D;20211005;000000;11.2629000;11.2820000;11.2200000;11.2235000
CNYRUB_TOM;D;20211006;000000;11.2370000;11.2520000;11.2000000;11.2275000
CNYRUB_TOM;D;20211007;000000;11.2240000;11.2300000;11.1160000;11.1210000
CNYRUB_TOM;D;20211008;000000;11.1324000;11.1704000;11.1175000;11.1535000
CNYRUB_TOM;D;20211011;000000;11.1500000;11.1539000;11.1000000;11.1148000
CNYRUB_TOM;D;20211012;000000;11.1292000;11.1589000;11.1150000;11.1350000
CNYRUB_TOM;D;20211013;000000;11.1390000;11.2205000;11.1325000;11.1985000
CNYRUB_TOM;D;20211014;000000;11.1736000;11.1899000;11.0824000;11.0950000
CNYRUB_TOM;D;20211015;000000;11.0863000;11.1091000;11.0225000;11.0445000
CNYRUB_TOM;D;20211018;000000;11.0397000;11.1006000;11.0320000;11.0935000
CNYRUB_TOM;D;20211019;000000;11.0989000;11.1325000;11.0668000;11.1185000
CNYRUB_TOM;D;20211020;000000;11.1047000;11.1301000;11.0750000;11.0802000
CNYRUB_TOM;D;20211021;000000;11.1008000;11.1500000;11.0925000;11.1205000
CNYRUB_TOM;D;20211022;000000;11.1147000;11.1259000;10.9699000;11.0110000
CNYRUB_TOM;D;20211025;000000;11.0168000;11.0571000;10.9258000;10.9330000
CNYRUB_TOM;D;20211026;000000;10.9127000;10.9377000;10.8590000;10.9065000
CNYRUB_TOM;D;20211027;000000;10.8942000;11.0529000;10.8839000;11.0425000
CNYRUB_TOM;D;20211028;000000;11.0494000;11.0645000;10.9650000;10.9905000
CNYRUB_TOM;D;20211029;000000;10.9984000;11.0809000;10.9895000;11.0680000
CNYRUB_TOM;D;20211101;000000;10.8458000;11.1989000;10.8458000;11.1940000
CNYRUB_TOM;D;20211102;000000;11.1816000;11.2600000;11.1650000;11.1769000
CNYRUB_TOM;D;20211103;000000;11.3583000;11.4100000;11.1253000;11.3800000
CNYRUB_TOM;D;20211105;000000;11.4799000;11.4799000;11.1000000;11.1485000
CNYRUB_TOM;D;20211108;000000;11.1430000;11.1812000;11.1267000;11.1560000
CNYRUB_TOM;D;20211109;000000;11.1559000;11.1604000;11.0631000;11.0756000
CNYRUB_TOM;D;20211110;000000;11.0914000;11.1470000;11.0333000;11.1345000
CNYRUB_TOM;D;20211111;000000;11.1505000;11.2300000;11.0912000;11.2000000
CNYRUB_TOM;D;20211112;000000;11.3180000;11.4800000;11.1956000;11.3500000
CNYRUB_TOM;D;20211115;000000;11.3844000;11.4220000;11.2966000;11.3665000
CNYRUB_TOM;D;20211116;000000;11.3769000;11.4900000;11.3606000;11.4450000
CNYRUB_TOM;D;20211117;000000;11.1840000;11.5145000;11.1840000;11.3885000
CNYRUB_TOM;D;20211118;000000;11.3994000;11.4836000;11.3660000;11.4510000
CNYRUB_TOM;D;20211119;000000;11.4410000;11.5160000;11.3936000;11.4990000
CNYRUB_TOM;D;20211122;000000;11.4775000;11.7562000;11.4700000;11.6903000
CNYRUB_TOM;D;20211123;000000;11.7390000;11.7770000;11.5970000;11.6275000
CNYRUB_TOM;D;20211124;000000;11.6261000;11.7275000;11.5995000;11.7160000
CNYRUB_TOM;D;20211125;000000;11.7999000;11.7999000;11.6621000;11.6906000
CNYRUB_TOM;D;20211126;000000;11.7660000;11.8678000;11.7565000;11.8105000
CNYRUB_TOM;D;20211129;000000;11.7150000;11.7840000;11.6290000;11.6875000
CNYRUB_TOM;D;20211130;000000;11.6706000;11.7814000;11.6240000;11.6395000
CNYRUB_TOM;D;20211201;000000;11.6185000;11.7851000;11.5775000;11.6550000
CNYRUB_TOM;D;20211202;000000;11.6444000;11.6559000;11.5366000;11.5700000
CNYRUB_TOM;D;20211203;000000;11.5824000;11.6024000;11.5200000;11.5900000
CNYRUB_TOM;D;20211206;000000;11.5724000;11.6700000;11.5301000;11.6625000
CNYRUB_TOM;D;20211207;000000;11.9200000;11.9200000;11.5558000;11.6400000
CNYRUB_TOM;D;20211208;000000;11.6349000;11.6562000;11.5876000;11.5876000
CNYRUB_TOM;D;20211209;000000;11.6049000;11.7500000;11.5247000;11.5600000
CNYRUB_TOM;D;20211210;000000;11.5849000;11.5880000;11.4980000;11.5000000
CNYRUB_TOM;D;20211213;000000;11.5299000;11.5649000;11.5060000;11.5375000
CNYRUB_TOM;D;20211214;000000;11.5499000;11.5974000;11.5254000;11.5750000
CNYRUB_TOM;D;20211215;000000;11.5926000;11.6590000;11.5610000;11.5700000
CNYRUB_TOM;D;20211216;000000;11.5649000;11.5800000;11.5100000;11.5650000
CNYRUB_TOM;D;20211217;000000;11.5651000;11.6349000;11.5100000;11.6100000
CNYRUB_TOM;D;20211220;000000;11.5501000;11.7850000;11.5501000;11.6175000
CNYRUB_TOM;D;20211221;000000;11.6149000;11.6199000;11.5600000;11.6000000
CNYRUB_TOM;D;20211222;000000;11.6151000;11.6199000;11.5356000;11.5650000
CNYRUB_TOM;D;20211223;000000;11.5599000;11.5599000;11.4870000;11.5100000
CNYRUB_TOM;D;20211224;000000;11.5124000;11.5724000;11.4763000;11.5600000
CNYRUB_TOM;D;20211227;000000;11.5449000;11.5512000;11.4700000;11.5200000
CNYRUB_TOM;D;20211228;000000;11.5176000;11.5919000;11.5119000;11.5675000
CNYRUB_TOM;D;20211229;000000;11.5824000;11.6449000;11.5470000;11.6325000
CNYRUB_TOM;D;20211230;000000;11.8200000;11.8200000;11.6325000;11.7175000
CNYRUB_TOM;D;20220103;000000;11.7725000;11.8200000;11.6500000;11.6850000
CNYRUB_TOM;D;20220104;000000;11.6950000;11.8450000;11.6850000;11.8150000
CNYRUB_TOM;D;20220105;000000;12.2180000;12.2180000;11.8172000;12.0325000
CNYRUB_TOM;D;20220106;000000;12.0450000;12.2100000;11.8700000;11.9350000
CNYRUB_TOM;D;20220107;000000;11.9225000;11.9651000;11.7601000;11.8375000
CNYRUB_TOM;D;20220110;000000;11.8250000;11.8443000;11.7291000;11.7750000
CNYRUB_TOM;D;20220111;000000;11.7474000;11.7556000;11.6725000;11.6725000
